date,vix,vix_indexed_d0,vix_delta_vs_d0_pct,dxy,dxy_indexed_d0,dxy_delta_vs_d0_pct,eurusd,eurusd_indexed_d0,eurusd_delta_vs_d0_pct,jpyusd,jpyusd_indexed_d0,jpyusd_delta_vs_d0_pct
2025-08-18,14.989999771118164,92.01963737663121,-7.980362623368801,98.01699829101562,100.65310646680543,0.6531064668054224,1.1706587076187134,99.75065882871104,-0.24934117128896394,147.26400756835938,99.50472882570614,-0.49527117429386197
2025-08-19,15.569999694824219,95.58010325207022,-4.4198967479297835,98.11900329589844,100.75785483490105,0.7578548349010594,1.1668338775634766,99.42474888123043,-0.5752511187695688,147.91600036621094,99.94527344769341,-0.054726552306593235
2025-08-20,15.6899995803833,96.31675075860718,-3.6832492413928115,98.08000183105469,100.71780444913405,0.7178044491340514,1.164252758026123,99.20481426434247,-0.7951857356575245,147.7310028076172,99.82027255843849,-0.1797274415615172
2025-08-21,16.600000381469727,101.90300459496535,1.9030045949653493,98.51100158691406,101.1603956840225,1.1603956840225127,1.165175199508667,99.28341458142538,-0.7165854185746221,147.3179931640625,99.54120632044253,-0.45879367955747785
2025-08-22,14.220000267028809,87.2928144127638,-12.707185587236197,97.5989990234375,100.22386536050595,0.22386536050596362,1.16130530834198,98.95366502166029,-1.046334978339711,148.38600158691406,100.26284829022312,0.2628482902231138
2025-08-25,14.789999961853027,90.79189153240291,-9.208108467597087,98.31800079345703,100.96220425038635,0.9622042503863625,1.1709601879119873,99.77634766328104,-0.22365233671896395,147.21499633789062,99.47161245682732,-0.5283875431726821
2025-08-26,14.619999885559082,89.74830610122038,-10.251693898779624,98.12200164794922,100.76093382582563,0.7609338258256357,1.1618449687957764,98.99964894973398,-1.00035105026601,147.82200622558594,99.88176260326827,-0.11823739673172781
2025-08-27,14.850000381469727,91.16021821284839,-8.839781787151612,98.12699890136719,100.7660654773666,0.7660654773665962,1.1639411449432373,99.1782620248937,-0.8217379751063106,147.46200561523438,99.6385140070796,-0.3614859929203967
2025-08-28,14.430000305175781,88.581949012792,-11.418050987208002,97.73799896240234,100.36660361916971,0.3666036191697192,1.1647952795028687,99.25104197732313,-0.7489580226768721,147.3159942626953,99.53985568397829,-0.4601443160217137
2025-08-29,15.359999656677246,94.29096865204201,-5.709031347957978,97.69000244140625,100.31731626062898,0.3173162606289822,1.1681560277938843,99.53740798135533,-0.4625920186446697,146.7899932861328,99.18444240004595,-0.8155575999540577
2025-09-01,,,,,,,1.1691803932189941,99.62469313574837,-0.375306864251625,147.0970001220703,99.39188366462933,-0.6081163353706637
