date,sp500,sp500_indexed_d0,sp500_delta_vs_d0_pct,nasdaq,nasdaq_indexed_d0,nasdaq_delta_vs_d0_pct,eurostoxx50,eurostoxx50_indexed_d0,eurostoxx50_delta_vs_d0_pct,dax,dax_indexed_d0,dax_delta_vs_d0_pct,ftse100,ftse100_indexed_d0,ftse100_delta_vs_d0_pct,nikkei225,nikkei225_indexed_d0,nikkei225_delta_vs_d0_pct,shanghai,shanghai_indexed_d0,shanghai_delta_vs_d0_pct
2025-08-26,6465.93994140625,96.34550830300735,-3.6544916969926526,21544.26953125,94.6786108439346,-5.321389156065391,5383.68017578125,96.46080712715079,-3.539192872849207,24152.869140625,100.1627710870405,0.16277108704049426,9265.7998046875,98.08815444540403,-1.9118455545959656,42394.3984375,95.1595692352261,-4.840430764773892,3868.382080078125,98.33273228635106,-1.66726771364893
2025-08-27,6481.39990234375,96.57586890152292,-3.4241310984770825,21590.140625,94.8801963016287,-5.1198036983713004,5393.06982421875,96.62904391636347,-3.3709560836365187,24046.2109375,99.72045588539866,-0.27954411460134243,9255.5,97.97912027088691,-2.0208797291130858,42520.26953125,95.44210276564228,-4.557897234357719,3800.35009765625,96.60338637999611,-3.3966136200038863
2025-08-28,6501.85986328125,96.88073182234281,-3.11926817765719,21705.16015625,95.38566200901204,-4.6143379909879645,5396.72998046875,96.69462389410339,-3.3053761058966167,24039.919921875,99.69436682930007,-0.3056331706999408,9216.7998046875,97.5694383421926,-2.430561657807403,42828.7890625,96.13461372879902,-3.8653862712009746,3843.596923828125,97.7027034826406,-2.2972965173593973
2025-08-29,6460.259765625,96.26087104564736,-3.7391289543526307,21455.55078125,94.28872674999369,-5.711273250006308,5351.72998046875,95.8883471133524,-4.111652886647598,23902.2109375,99.12328298007812,-0.8767170199218818,9187.2998046875,97.25715007597347,-2.7428499240265336,42718.46875,95.8869858863879,-4.1130141136120955,3857.927001953125,98.06696836308376,-1.9330316369162375
2025-09-01,,,,,,,5367.080078125,96.16337883163006,-3.8366211683699443,24037.330078125,99.68362665904648,-0.31637334095350844,9196.2998046875,97.35242446227761,-2.647575537722392,42188.7890625,94.69805308505431,-5.301946914945685,3875.531005859375,98.51445513337876,-1.4855448666212514
2025-09-02,6415.5400390625,95.59452634930327,-4.4054736506967345,21279.630859375,93.51562772248946,-6.484372277510545,5291.0400390625,94.80094954488581,-5.199050455114198,23487.330078125,97.40275792344721,-2.597242076552791,9116.7001953125,96.50977958080512,-3.4902204191948942,42310.48828125,94.97122231635234,-5.028777683647672,3858.133056640625,98.07220619119971,-1.9277938088002835
2025-09-03,6448.259765625,96.082065472117,-3.9179345278830033,21497.73046875,94.47408992568822,-5.525910074311785,5325.009765625,95.40959402879255,-4.59040597120745,23594.80078125,97.84844259026664,-2.1515574097333645,9178.0,97.15870194437903,-2.841298055620972,41938.890625,94.13712455342026,-5.862875446579743,3813.556884765625,96.93909765005834,-3.0609023499416543
2025-09-04,6502.080078125,96.88401312579586,-3.1159868742041383,21707.689453125,95.39677727630803,-4.603222723691965,5346.7099609375,95.79840210919767,-4.201597890802338,23770.330078125,98.57636856376466,-1.423631436235342,9216.900390625,97.57050314924439,-2.42949685075561,42580.26953125,95.57678032599335,-4.423219674006653,3765.8759765625,95.72706794760111,-4.272932052398884
2025-09-05,6481.5,96.57736040309248,-3.4226395969075134,21700.390625,95.36470179068243,-4.635298209317564,5318.14990234375,95.28668406250814,-4.713315937491853,23596.98046875,97.8574818285796,-2.1425181714204067,9208.2001953125,97.47840250823054,-2.5215974917694552,43018.75,96.56100498920738,-3.4389950107926177,3812.513916015625,96.91258579968944,-3.0874142003105587
2025-09-08,6495.14990234375,96.7807502878598,-3.219249712140197,21798.69921875,95.79672948495028,-4.203270515049729,5362.81005859375,96.08687177382117,-3.9131282261788343,23807.130859375,98.72898265721693,-1.271017342783063,9221.400390625,97.61814034239646,-2.381859657603539,43643.80859375,97.96402776391936,-2.0359722360806445,3826.841064453125,97.2767762086428,-2.723223791357199
